## Kpump, Krank, PageRank, delta_P, original index, name
   172	   630	    5.93299250202053e-05	    -0.00304944882530102	 15279	Age of Enlightenment
   173	 29882	    3.69875167705494e-06	     -0.0030465934462373	 99641	War of the Third Coalition
   174	119618	    1.01435942916831e-06	     -0.0030339702824831	527475	Battle of Berezina
   175	 14236	    6.99828170208931e-06	    -0.00302951055062156	 62094	Battle of Austerlitz
   176	187505	    6.54583847286268e-07	    -0.00298928266953398	2559504	Campaign in north-east France (1814)
   177	 94200	    1.27415451794703e-06	    -0.00295667476933721	1682521	Treaty of Fontainebleau (1814)
   178	 60331	    1.94634917444202e-06	    -0.00295381215642339	 90616	Battle of Friedland
   179	 16955	    6.01757492782457e-06	    -0.00294943893730938	 85804	Battle of Leipzig
   180	 24236	    4.44509322848898e-06	     0.00294431793356956	 31686	Joséphine de Beauharnais
   181	126620	    9.60421155133053e-07	    -0.00294182054075622	211327	Louis Antoine, Duke of Enghien
   182	 31797	    3.50427286248775e-06	    -0.00292529900609338	117429	Continental System
   183	 83960	    1.42362722478442e-06	    -0.00291677710333249	440125	Russian Winter
   184	331852	    3.69509763555734e-07	    -0.00291635162489831	4191484	Acte de déchéance de l'Empereur
   185	   167	    0.000135316930312208	    -0.00288657127536892	 28342	Vienna
   186	  1572	    3.43576191399615e-05	    -0.00286349170527281	  6096	Guerrilla warfare
   187	 62023	    1.89665415215993e-06	    -0.00285890419052799	293091	Treaty of Schönbrunn
   188	  7361	    1.16666067805424e-05	     0.00285754776131334	108002	National Convention
   189	 21727	    4.88788472325787e-06	     0.00285365436826957	1118408	French campaign in Egypt and Syria
   190	 14355	    6.95414491055489e-06	    -0.00284411247286833	141642	Grande Armée
   191	 17880	    5.75968829715642e-06	    -0.00281508560111353	  5203	Fontainebleau
   192	   935	    4.68245357914616e-05	    -0.00278635371096142	 14846	Thomas Jefferson
   193	 63162	    1.86318118565068e-06	    -0.00278619745106375	174187	Imperial Guard (Napoleon I)
   194	 64675	    1.82343696112714e-06	    -0.00277103612779015	 90500	Battle of Eylau
   195	  2237	    2.69546958043193e-05	     0.00274243807752696	1089113	Corsica
   196	 19875	    5.26396053978965e-06	     -0.0027405779375507	137339	Battle of Jena–Auerstedt
   197	 17528	    5.85794413009565e-06	    -0.00273999695694569	  4985	Elba
   198	  3166	    2.12860374129042e-05	     0.00273117945410919	 26090	Louis XVI of France
   199	  7875	    1.11040403720526e-05	     0.00263909498941726	 13356	Saint Helena
   200	 40542	    2.81882297733443e-06	     0.00261476111468049	 91217	André Masséna
   201	  3353	    2.04980664681493e-05	     0.00261391485217645	118831	French Revolutionary Wars
   202	   672	    5.74260207268577e-05	    -0.00261014890089348	 12841	Rhine
   203	 11916	    8.06464364148552e-06	     0.00261011463811889	2841660	Maximilien Robespierre
   204	  1241	    3.95300115274387e-05	     0.00257446589269386	  8524	Louvre
   205	 69382	     1.7063522498916e-06	     0.00254880393978833	 31658	Lucien Bonaparte
   206	 21754	    4.88163035326667e-06	     0.00253832551443878	173437	Coup of 18 Brumaire
   207	 15926	    6.35230535708817e-06	      0.0025116560680335	  5431	French Republican Calendar
   208	 14931	    6.73328671673496e-06	     0.00250363102766969	104918	Jacobin
   209	  7509	    1.14774541410666e-05	     0.00246759523460264	 23984	Napoleonic Code
   210	 14892	    6.74288043525055e-06	     0.00246065125194063	 31654	Joseph Bonaparte
   211	 17500	    5.86394960139536e-06	     0.00245312736909087	151539	Joachim Murat
   212	 12078	     7.9836865937327e-06	     0.00243878371308155	  4242	Jacques-Louis David
   213	    44	    0.000291629194304119	     0.00241744334696263	 19542	Departments of France
   214	    24	    0.000403921713061144	     0.00239664740835329	 13224	Spain
   215	  8103	    1.08547079726092e-05	      0.0023875500125406	 12897	Reign of Terror
   216	   983	    4.53375944917344e-05	     0.00237442949073449	 91783	Legion of Honour
   217	    28	    0.000360148365542154	    -0.00236668741142467	 13266	Soviet Union
   218	  1156	    4.10913096703782e-05	     0.00234966525639649	4885546	Genoa
   219	   413	    7.83053986859129e-05	    -0.00234922616920505	 25003	Georgia (country)
   220	 16108	    6.28893153299443e-06	     0.00231669718177197	220227	Tuileries Palace
   221	  1016	    4.43406513131333e-05	       0.002314494792476	4345591	Marseille
   222	 13172	    7.44702712875749e-06	     0.00230433764632094	112941	Hundred Days
   223	  2610	    2.42638823680202e-05	    -0.00229882716823685	4251136	Tsar
   224	 17754	    5.79634752986253e-06	     0.00228133393367088	 98615	War of the First Coalition
   225	 23186	    4.62394805000364e-06	     0.00227925958310968	 91046	Committee of Public Safety
   226	  3442	    2.01589599964882e-05	     0.00227441032358117	109432	Brigadier general
   227	 33136	    3.37543696052031e-06	      0.0022601758798955	 31707	Marie Louise, Duchess of Parma
   228	 55784	    2.09405145398333e-06	     0.00224833163522442	149547	Jean Victor Marie Moreau
   229	 66005	    1.78830675976645e-06	     0.00223671701793657	 31438	Napoleon II
   230	  7804	    1.11558641697006e-05	     0.00222960523916956	 25939	Toulon
   231	 27463	    3.99149560311789e-06	     0.00222442919782759	  1093	Ajaccio
   232	 17292	    5.92367821568583e-06	      -0.002216775971887	 24905	Charles Maurice de Talleyrand-Périgord
   233	 26290	    4.14375877429124e-06	     0.00220618538878651	300125	War in the Vendée
   234	 40317	    2.83372376884312e-06	     0.00220158388622894	  1224	Archduke Charles, Duke of Teschen
   235	149943	    8.14992476278899e-07	     0.00219402298082234	617932	Letizia Ramolino
   236	 28940	    3.80305147019459e-06	     0.00219321341184032	147881	9 Thermidor (Fall of Robespierre)
   237	   284	    9.46962883625712e-05	     0.00218856206635101	  1597	Bavaria
   238	 81761	     1.4600327487968e-06	     0.00218843256666396	2192173	Army of Italy (France)
   239	 44592	    2.57728698635906e-06	     0.00218787730810176	 90760	Battle of Marengo
   240	  4024	     1.8119452765551e-05	     0.00218149873359198	  1879	Battle of Waterloo
   241	  1387	    3.69740699858889e-05	     0.00216350466795154	336607	Habsburg Monarchy
   242	 47266	    2.43956469208035e-06	     0.00215933380079061	273100	Council of Five Hundred
   243	   996	    4.49406796196833e-05	     0.00215184231995314	3041141	Coup d'état
   244	  5920	    1.37348844605529e-05	     0.00214849120766938	 35286	Liguria
   245	 83411	      1.432321869521e-06	     0.00214807689163117	 91781	Paul Barras
   246	  3473	    2.00514119144376e-05	     0.00214651169177702	  5888	Guadeloupe
   247	 10809	    8.71412241080208e-06	     0.00213316589249491	142555	List of Marshals of France
   248	 27763	    3.94943889875299e-06	      0.0021281316787364	 30118	Louis Bonaparte
   249	  3736	    1.90426343232849e-05	      0.0021238366051818	 49105	Peninsular War
   250	 25350	    4.27594615729771e-06	     0.00211454614634171	270655	National Guard (France)
   251	122730	    9.89820395714431e-07	     0.00211166204046498	295119	Battle of the Pyramids
   252	  2548	    2.47385295312036e-05	     0.00211116260113522	165732	French Navy
   253	  2129	    2.78944011317877e-05	    -0.00211065356684462	2592413	First French Empire
   254	  8804	    1.01907587168489e-05	     0.00211014865590041	 31436	Louis XVIII of France
   255	 15544	    6.49516561462227e-06	     0.00210919521584897	111784	Saint-Domingue
   256	  2702	     2.3796356281776e-05	     0.00210892622851023	 24214	Nice
   257	 88195	    1.35965095765397e-06	     0.00210767918527536	605146	Caroline Bonaparte
   258	118275	    1.02496885263319e-06	     0.00210500262931841	 31682	Hortense de Beauharnais
   259	  7146	    1.19436013969498e-05	     0.00209413102803229	 29189	Brest, France
   260	 75593	    1.57296387647322e-06	     0.00209287260115508	279475	Constitution of the Year VIII
   261	  3225	    2.09927139491145e-05	     0.00209192268310236	 23114	House of Bourbon
   262	103289	    1.16656742771957e-06	      0.0020746421232899	172787	Jean Jacques Régis de Cambacérès
   263	123426	    9.84300288961763e-07	     0.00205477219178257	111793	Charles Leclerc
   264	  6620	    1.26395448940059e-05	     0.00204670543305564	 37253	Louis Philippe I
   265	  1752	    3.19362151498811e-05	     0.00203995654729408	2586153	French Guiana
   266	  1612	    3.39274993406488e-05	     0.00203510819276842	  1030	Artillery
   267	 46869	    2.45983183671433e-06	     0.00203175686552094	 90811	Battle of Wagram
   268	100445	    1.19738714097332e-06	      0.0020307423136264	115160	Pasquale Paoli
   269	  2999	    2.21514677045577e-05	     0.00202606230914352	 27475	Seine
   270	218328	    5.62495537472248e-07	     0.00202354448221558	448328	Carlo Buonaparte
   271	  4846	    1.58666619557775e-05	     0.00201262170900129	107985	Second lieutenant
   272	149295	    8.18266253747713e-07	     0.00201119755936969	933150	13 Vendémiaire
   273	276128	    4.44901892042803e-07	     0.00201087081833751	241674	Hudson Lowe
   274	 68054	    1.73780650429826e-06	     0.00200948557337372	149469	Louis-Nicolas Davout
   275	   775	    5.25100952595154e-05	     0.00200532086527021	  6386	Haiti
   276	123801	    9.81394857142188e-07	     0.00200466204401971	166933	Battle of Arcole
   277	   954	    4.62552543391076e-05	     0.00200358172125426	  6617	House of Habsburg
   278	  6907	     1.2239749678659e-05	     0.00200201658462093	 31502	Bourbon Restoration
   279	 35797	    3.15788738821703e-06	     0.00199377489030378	107280	Emmanuel Joseph Sieyès
   280	124417	    9.77064020774844e-07	     0.00199055405088754	369741	Pauline Bonaparte
   281	  1638	    3.33784492181132e-05	     0.00199044103621523	2651580	Tuscany
   282	   261	    9.91229156398151e-05	     0.00198641879203503	4375033	Madrid
